userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,engagement_score,interaction_density,purchase_intent_score,hesitation_score,clicks_per_minute,switch_rate,engagement_ratio,cluster,user_segment
146,2,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
146,3,3600.0,10,4,0.1,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
146,4,3600.0,5,0,0.0,0.0,0.0013885031935573,0.0,0.0,3600.0,0.081967213114754,0.0,1.388503193557345,0,Explorers
146,5,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
146,6,3600.0,7,5,0.2857142857142857,0.0,0.0019439044709802,0.625,0.0097195223549014,600.0,0.1147540983606557,0.625,0.0031052787076362,3,Hesitant Users
146,7,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
146,8,3600.0,5,1,0.0,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
146,9,3600.0,10,5,0.0,1.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,2,Loyal Users
146,10,3600.0,6,3,0.3333333333333333,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
147,1,3600.0,10,4,0.1,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
147,2,3600.0,7,3,0.1428571428571428,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
147,3,3600.0,7,0,0.0,0.0,0.0019439044709802,0.0,0.0,3600.0,0.1147540983606557,0.0,1.943904470980283,0,Explorers
147,4,3600.0,6,2,0.3333333333333333,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
147,5,3600.0,6,4,0.3333333333333333,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
147,6,3600.0,10,2,0.2,0.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,3,Hesitant Users
147,7,3600.0,6,1,0.0,0.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,0,Explorers
147,8,3600.0,7,2,0.0,1.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,2,Loyal Users
147,9,3600.0,9,7,0.3333333333333333,0.0,0.0024993057484032,0.7,0.0174951402388225,450.0,0.1475409836065573,0.7,0.0035653434356679,1,Impulsive Buyers
147,10,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
148,1,3600.0,8,5,0.375,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
148,2,3600.0,9,2,0.1111111111111111,0.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,3,Hesitant Users
148,3,3600.0,8,5,0.375,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
148,4,3600.0,9,4,0.1111111111111111,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
148,5,3600.0,6,1,0.0,1.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,2,Loyal Users
148,6,3600.0,7,2,0.0,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
148,7,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
148,8,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
148,9,3600.0,6,0,0.0,0.0,0.0016662038322688,0.0,0.0,3600.0,0.0983606557377049,0.0,1.6662038322688142,0,Explorers
148,10,3600.0,5,3,0.4,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
149,1,3600.0,5,2,0.2,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
149,2,3600.0,10,5,0.1,0.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,1,Impulsive Buyers
149,3,3600.0,5,0,0.0,0.0,0.0013885031935573,0.0,0.0,3600.0,0.081967213114754,0.0,1.388503193557345,0,Explorers
149,4,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
149,5,3600.0,7,2,0.0,1.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,2,Loyal Users
149,6,3600.0,9,6,0.2222222222222222,0.0,0.0024993057484032,0.6,0.0149958344904193,514.2857142857143,0.1475409836065573,0.6,0.0041585786163115,1,Impulsive Buyers
149,7,3600.0,5,2,0.2,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
149,8,3600.0,9,4,0.1111111111111111,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
149,9,3600.0,7,1,0.0,1.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,2,Loyal Users
149,10,3600.0,8,1,0.125,0.0,0.0022216051096917,0.1111111111111111,0.0022216051096917,1800.0,0.1311475409836065,0.1111111111111111,0.019816101077528,3,Hesitant Users
150,1,3600.0,10,4,0.1,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
150,2,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
150,3,3600.0,9,3,0.2222222222222222,0.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,3,Hesitant Users
150,4,3600.0,8,2,0.25,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
150,5,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
150,6,3600.0,5,3,0.4,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
150,7,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
150,8,3600.0,5,1,0.0,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
150,9,3600.0,5,3,0.2,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
150,10,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
151,1,3600.0,7,0,0.0,0.0,0.0019439044709802,0.0,0.0,3600.0,0.1147540983606557,0.0,1.943904470980283,0,Explorers
151,2,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
151,3,3600.0,10,2,0.1,0.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,3,Hesitant Users
151,4,3600.0,5,3,0.0,1.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,2,Loyal Users
151,5,3600.0,5,2,0.0,1.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,2,Loyal Users
151,6,3600.0,5,3,0.2,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
151,7,3600.0,8,1,0.0,1.0,0.0022216051096917,0.1111111111111111,0.0022216051096917,1800.0,0.1311475409836065,0.1111111111111111,0.019816101077528,2,Loyal Users
151,8,3600.0,9,4,0.0,1.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,2,Loyal Users
151,9,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
151,10,3600.0,9,2,0.2222222222222222,0.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,3,Hesitant Users
152,1,3600.0,10,5,0.2,0.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,1,Impulsive Buyers
152,2,3600.0,5,1,0.0,1.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,2,Loyal Users
152,3,3600.0,5,2,0.0,1.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,2,Loyal Users
152,4,3600.0,8,2,0.0,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
152,5,3600.0,5,3,0.0,1.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,2,Loyal Users
152,6,3600.0,5,4,0.4,0.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,3,Hesitant Users
152,7,3600.0,7,4,0.1428571428571428,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
152,8,3600.0,8,2,0.125,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
152,9,3600.0,7,6,0.0,1.0,0.0019439044709802,0.75,0.0116634268258817,514.2857142857143,0.1147540983606557,0.75,0.0025884213994411,2,Loyal Users
152,10,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
153,1,3600.0,5,2,0.0,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
153,2,3600.0,6,4,0.0,1.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,2,Loyal Users
153,3,3600.0,5,1,0.0,1.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,2,Loyal Users
153,4,3600.0,7,4,0.4285714285714285,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
153,5,3600.0,5,2,0.4,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
153,6,3600.0,6,4,0.3333333333333333,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
153,7,3600.0,6,2,0.0,1.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,2,Loyal Users
153,8,3600.0,10,2,0.0,1.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,2,Loyal Users
153,9,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
153,10,3600.0,6,2,0.0,1.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,2,Loyal Users
154,1,3600.0,10,6,0.1,0.0,0.0027770063871146,0.5454545454545454,0.0166620383226881,514.2857142857143,0.1639344262295081,0.5454545454545454,0.0050818616300551,1,Impulsive Buyers
154,2,3600.0,10,6,0.3,0.0,0.0027770063871146,0.5454545454545454,0.0166620383226881,514.2857142857143,0.1639344262295081,0.5454545454545454,0.0050818616300551,1,Impulsive Buyers
154,3,3600.0,10,5,0.2,0.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,1,Impulsive Buyers
154,4,3600.0,5,3,0.0,1.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,2,Loyal Users
154,5,3600.0,8,3,0.125,0.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,3,Hesitant Users
154,6,3600.0,10,5,0.1,0.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,1,Impulsive Buyers
154,7,3600.0,10,5,0.1,0.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,1,Impulsive Buyers
154,8,3600.0,5,3,0.2,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
154,9,3600.0,5,4,0.6,0.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,3,Hesitant Users
154,10,3600.0,5,3,0.0,1.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,2,Loyal Users
155,1,3600.0,8,6,0.125,0.0,0.0022216051096917,0.6666666666666666,0.0133296306581505,514.2857142857143,0.1311475409836065,0.6666666666666666,0.003327416539728,1,Impulsive Buyers
155,2,3600.0,9,6,0.1111111111111111,0.0,0.0024993057484032,0.6,0.0149958344904193,514.2857142857143,0.1475409836065573,0.6,0.0041585786163115,1,Impulsive Buyers
155,3,3600.0,9,4,0.1111111111111111,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
155,4,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
155,5,3600.0,5,2,0.0,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
155,6,3600.0,5,1,0.0,1.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,2,Loyal Users
155,7,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
155,8,3600.0,10,2,0.0,1.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,2,Loyal Users
155,9,3600.0,9,3,0.1111111111111111,0.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,3,Hesitant Users
155,10,3600.0,9,6,0.4444444444444444,0.0,0.0024993057484032,0.6,0.0149958344904193,514.2857142857143,0.1475409836065573,0.6,0.0041585786163115,1,Impulsive Buyers
156,1,3600.0,8,1,0.0,1.0,0.0022216051096917,0.1111111111111111,0.0022216051096917,1800.0,0.1311475409836065,0.1111111111111111,0.019816101077528,2,Loyal Users
156,2,3600.0,5,0,0.0,0.0,0.0013885031935573,0.0,0.0,3600.0,0.081967213114754,0.0,1.388503193557345,0,Explorers
156,3,3600.0,9,2,0.0,1.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,2,Loyal Users
156,4,3600.0,5,1,0.0,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
156,5,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
156,6,3600.0,5,2,0.0,1.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,2,Loyal Users
156,7,3600.0,8,5,0.25,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
156,8,3600.0,6,4,0.3333333333333333,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
156,9,3600.0,7,2,0.2857142857142857,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
156,10,3600.0,8,3,0.25,0.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,3,Hesitant Users
157,1,3600.0,9,3,0.1111111111111111,0.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,3,Hesitant Users
157,2,3600.0,10,2,0.1,0.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,3,Hesitant Users
157,3,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
157,4,3600.0,9,5,0.2222222222222222,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
157,5,3600.0,7,0,0.0,0.0,0.0019439044709802,0.0,0.0,3600.0,0.1147540983606557,0.0,1.943904470980283,0,Explorers
157,6,3600.0,6,1,0.0,1.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,2,Loyal Users
157,7,3600.0,8,4,0.125,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
157,8,3600.0,6,3,0.0,1.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,2,Loyal Users
157,9,3600.0,6,4,0.0,1.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,2,Loyal Users
157,10,3600.0,9,7,0.1111111111111111,0.0,0.0024993057484032,0.7,0.0174951402388225,450.0,0.1475409836065573,0.7,0.0035653434356679,1,Impulsive Buyers
158,1,3600.0,7,4,0.1428571428571428,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
158,2,3600.0,9,3,0.1111111111111111,0.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,3,Hesitant Users
158,3,3600.0,7,2,0.1428571428571428,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
158,4,3600.0,5,2,0.0,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
158,5,3600.0,5,4,0.2,0.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,3,Hesitant Users
158,6,3600.0,7,4,0.4285714285714285,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
158,7,3600.0,6,2,0.0,1.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,2,Loyal Users
158,8,3600.0,8,5,0.125,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
158,9,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
158,10,3600.0,8,2,0.125,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
159,1,3600.0,5,2,0.0,1.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,2,Loyal Users
159,2,3600.0,7,4,0.0,1.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,2,Loyal Users
159,3,3600.0,8,5,0.125,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
159,4,3600.0,7,1,0.0,1.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,2,Loyal Users
159,5,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
159,6,3600.0,6,1,0.0,1.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,2,Loyal Users
159,7,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
159,8,3600.0,8,4,0.125,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
159,9,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
159,10,3600.0,9,5,0.2222222222222222,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
160,1,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
160,2,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
160,3,3600.0,5,2,0.0,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
160,4,3600.0,5,1,0.0,1.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,2,Loyal Users
160,5,3600.0,7,5,0.2857142857142857,0.0,0.0019439044709802,0.625,0.0097195223549014,600.0,0.1147540983606557,0.625,0.0031052787076362,3,Hesitant Users
160,6,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
160,7,3600.0,7,4,0.1428571428571428,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
160,8,3600.0,6,0,0.0,0.0,0.0016662038322688,0.0,0.0,3600.0,0.0983606557377049,0.0,1.6662038322688142,0,Explorers
160,9,3600.0,8,1,0.125,0.0,0.0022216051096917,0.1111111111111111,0.0022216051096917,1800.0,0.1311475409836065,0.1111111111111111,0.019816101077528,3,Hesitant Users
160,10,3600.0,7,2,0.1428571428571428,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
161,1,3600.0,5,3,0.0,1.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,2,Loyal Users
161,2,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
161,3,3600.0,7,4,0.4285714285714285,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
161,4,3600.0,7,2,0.0,1.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,2,Loyal Users
161,5,3600.0,9,7,0.4444444444444444,0.0,0.0024993057484032,0.7,0.0174951402388225,450.0,0.1475409836065573,0.7,0.0035653434356679,1,Impulsive Buyers
161,6,3600.0,8,3,0.0,1.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,2,Loyal Users
161,7,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
161,8,3600.0,5,3,0.4,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
161,9,3600.0,5,2,0.2,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
161,10,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
162,1,3600.0,7,4,0.0,1.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,2,Loyal Users
162,2,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
162,3,3600.0,9,2,0.1111111111111111,0.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,3,Hesitant Users
